demand_mw,year,month,day,hour,minute,dow,is_weekend,roll_30min,roll_7d,roll_14d,roll_30d
8714.63,2010,1,2,20,0,5,1,8714.63,7891.018651685394,7891.018651685394,7891.018651685394
8637.4,2010,1,2,20,30,5,1,8637.4,7899.311777777779,7899.311777777779,7899.311777777779
8429.31,2010,1,2,21,0,5,1,8429.31,7905.135934065934,7905.135934065934,7905.135934065934
8386.9,2010,1,2,21,30,5,1,8386.9,7910.3725,7910.3725,7910.3725
8223.8,2010,1,2,22,0,5,1,8223.8,7913.742688172042,7913.742688172042,7913.742688172042
8056.14,2010,1,2,22,30,5,1,8056.14,7915.257553191489,7915.257553191489,7915.257553191489
7774.04,2010,1,2,23,0,5,1,7774.04,7913.771052631579,7913.771052631579,7913.771052631579
7494.76,2010,1,2,23,30,5,1,7494.76,7909.4063541666665,7909.4063541666665,7909.4063541666665
7284.1,2010,1,3,0,0,6,1,7284.1,7902.959896907217,7902.959896907217,7902.959896907217
7053.93,2010,1,3,0,30,6,1,7053.93,7894.2963265306125,7894.2963265306125,7894.2963265306125
6820.07,2010,1,3,1,0,6,1,6820.07,7883.445555555555,7883.445555555555,7883.445555555555
6537.47,2010,1,3,1,30,6,1,6537.47,7869.9857999999995,7869.9857999999995,7869.9857999999995
6362.67,2010,1,3,2,0,6,1,6362.67,7855.061881188119,7855.061881188119,7855.061881188119
6178.57,2010,1,3,2,30,6,1,6178.57,7838.6256862745095,7838.6256862745095,7838.6256862745095
6088.35,2010,1,3,3,0,6,1,6088.35,7821.632718446603,7821.632718446603,7821.632718446603
6077.74,2010,1,3,3,30,6,1,6077.74,7804.8645192307695,7804.8645192307695,7804.8645192307695
6059.53,2010,1,3,4,0,6,1,6059.53,7788.242285714286,7788.242285714286,7788.242285714286
6101.68,2010,1,3,4,30,6,1,6101.68,7772.331320754717,7772.331320754717,7772.331320754717
6111.6,2010,1,3,5,0,6,1,6111.6,7756.81046728972,7756.81046728972,7756.81046728972
6173.45,2010,1,3,5,30,6,1,6173.45,7742.149722222222,7742.149722222222,7742.149722222222
6289.99,2010,1,3,6,0,6,1,6289.99,7728.827155963303,7728.827155963303,7728.827155963303
6486.85,2010,1,3,6,30,6,1,6486.85,7717.536454545455,7717.536454545455,7717.536454545455
6741.22,2010,1,3,7,0,6,1,6741.22,7708.74081081081,7708.74081081081,7708.74081081081
7067.4,2010,1,3,7,30,6,1,7067.4,7703.014553571428,7703.014553571428,7703.014553571428
7372.19,2010,1,3,8,0,6,1,7372.19,7700.086902654867,7700.086902654867,7700.086902654867
7654.43,2010,1,3,8,30,6,1,7654.43,7699.686403508772,7699.686403508772,7699.686403508772
7872.77,2010,1,3,9,0,6,1,7872.77,7701.19147826087,7701.19147826087,7701.19147826087
8080.89,2010,1,3,9,30,6,1,8080.89,7704.464741379311,7704.464741379311,7704.464741379311
8170.53,2010,1,3,10,0,6,1,8170.53,7708.448205128205,7708.448205128205,7708.448205128205
8219.42,2010,1,3,10,30,6,1,8219.42,7712.778474576271,7712.778474576271,7712.778474576271
8247.61,2010,1,3,11,0,6,1,8247.61,7717.272857142857,7717.272857142857,7717.272857142857
8210.11,2010,1,3,11,30,6,1,8210.11,7721.379833333333,7721.379833333333,7721.379833333333
8190.92,2010,1,3,12,0,6,1,8190.92,7725.260330578512,7725.260330578512,7725.260330578512
8167.87,2010,1,3,12,30,6,1,8167.87,7728.888278688524,7728.888278688524,7728.888278688524
8085.82,2010,1,3,13,0,6,1,8085.82,7731.7901626016255,7731.7901626016255,7731.7901626016255
8006.24,2010,1,3,13,30,6,1,8006.24,7734.003467741936,7734.003467741936,7734.003467741936
7954.82,2010,1,3,14,0,6,1,7954.82,7735.77,7735.77,7735.77
7958.57,2010,1,3,14,30,6,1,7958.57,7737.538253968253,7737.538253968253,7737.538253968253
7953.7,2010,1,3,15,0,6,1,7953.7,7739.24031496063,7739.24031496063,7739.24031496063
7925.27,2010,1,3,15,30,6,1,7925.27,7740.693671875,7740.693671875,7740.693671875
7902.04,2010,1,3,16,0,6,1,7902.04,7741.944418604651,7741.944418604651,7741.944418604651
7867.11,2010,1,3,16,30,6,1,7867.11,7742.90723076923,7742.90723076923,7742.90723076923
7941.71,2010,1,3,17,0,6,1,7941.71,7744.424809160306,7744.424809160306,7744.424809160306
7980.47,2010,1,3,17,30,6,1,7980.47,7746.21303030303,7746.21303030303,7746.21303030303
7961.48,2010,1,3,18,0,6,1,7961.48,7747.831578947368,7747.831578947368,7747.831578947368
7916.13,2010,1,3,18,30,6,1,7916.13,7749.087537313433,7749.087537313433,7749.087537313433
7878.88,2010,1,3,19,0,6,1,7878.88,7750.048962962963,7750.048962962963,7750.048962962963
7933.04,2010,1,3,19,30,6,1,7933.04,7751.394485294117,7751.394485294117,7751.394485294117
7995.93,2010,1,3,20,0,6,1,7995.93,7753.179416058395,7753.179416058395,7753.179416058395
7832.08,2010,1,3,20,30,6,1,7832.08,7753.75115942029,7753.75115942029,7753.75115942029
7642.16,2010,1,3,21,0,6,1,7642.16,7752.948345323742,7752.948345323742,7752.948345323742
7596.42,2010,1,3,21,30,6,1,7596.42,7751.830285714285,7751.830285714285,7751.830285714285
7528.43,2010,1,3,22,0,6,1,7528.43,7750.245886524822,7750.245886524822,7750.245886524822
7445.23,2010,1,3,22,30,6,1,7445.23,7748.097887323943,7748.097887323943,7748.097887323943
7226.84,2010,1,3,23,0,6,1,7226.84,7744.452727272727,7744.452727272727,7744.452727272727
7041.45,2010,1,3,23,30,6,1,7041.45,7739.570763888889,7739.570763888889,7739.570763888889
6917.57,2010,1,4,0,0,0,0,6917.57,7733.901793103449,7733.901793103449,7733.901793103449
6813.43,2010,1,4,0,30,0,0,6813.43,7727.597191780822,7727.597191780822,7727.597191780822
6633.42,2010,1,4,1,0,0,0,6633.42,7720.15380952381,7720.15380952381,7720.15380952381
6424.02,2010,1,4,1,30,0,0,6424.02,7711.396148648648,7711.396148648648,7711.396148648648
6218.66,2010,1,4,2,0,0,0,6218.66,7701.377785234899,7701.377785234899,7701.377785234899
6106.83,2010,1,4,2,30,0,0,6106.83,7690.747466666668,7690.747466666668,7690.747466666668
6067.46,2010,1,4,3,0,0,0,6067.46,7679.997218543047,7679.997218543047,7679.997218543047
6083.12,2010,1,4,3,30,0,0,6083.12,7669.491447368421,7669.491447368421,7669.491447368421
6153.59,2010,1,4,4,0,0,0,6153.59,7659.583594771242,7659.583594771242,7659.583594771242
6317.88,2010,1,4,4,30,0,0,6317.88,7650.871233766234,7650.871233766234,7650.871233766234
6522.17,2010,1,4,5,0,0,0,6522.17,7643.589290322581,7643.589290322581,7643.589290322581
6855.21,2010,1,4,5,30,0,0,6855.21,7638.535576923077,7638.535576923077,7638.535576923077
7256.79,2010,1,4,6,0,0,0,7256.79,7636.104076433122,7636.104076433122,7636.104076433122
7646.81,2010,1,4,6,30,0,0,7646.81,7636.171835443038,7636.171835443038,7636.171835443038
8040.24,2010,1,4,7,0,0,0,8040.24,7638.713144654087,7638.713144654087,7638.713144654087
8360.91,2010,1,4,7,30,0,0,8360.91,7643.226875,7643.226875,7643.226875
8689.94,2010,1,4,8,0,0,0,8689.94,7649.7281987577635,7649.7281987577635,7649.7281987577635
9017.18,2010,1,4,8,30,0,0,9017.18,7658.169259259259,7658.169259259259,7658.169259259259
9174.86,2010,1,4,9,0,0,0,9174.86,7667.474110429448,7667.474110429448,7667.474110429448
9295.43,2010,1,4,9,30,0,0,9295.43,7677.400670731707,7677.400670731707,7677.400670731707
9415.46,2010,1,4,10,0,0,0,9415.46,7687.934363636363,7687.934363636363,7687.934363636363
9421.38,2010,1,4,10,30,0,0,9421.38,7698.376807228916,7698.376807228916,7698.376807228916
9468.92,2010,1,4,11,0,0,0,9468.92,7708.978862275449,7708.978862275449,7708.978862275449
9460.93,2010,1,4,11,30,0,0,9460.93,7719.407142857142,7719.407142857142,7719.407142857142
9378.86,2010,1,4,12,0,0,0,9378.86,7729.226390532544,7729.226390532544,7729.226390532544
9349.24,2010,1,4,12,30,0,0,9349.24,7738.755882352942,7738.755882352942,7738.755882352942
9329.34,2010,1,4,13,0,0,0,9329.34,7748.05754385965,7748.05754385965,7748.05754385965
9362.77,2010,1,4,13,30,0,0,9362.77,7757.445406976744,7757.445406976744,7757.445406976744
9319.96,2010,1,4,14,0,0,0,9319.96,7766.4772832369945,7766.4772832369945,7766.4772832369945
9329.26,2010,1,4,14,30,0,0,9329.26,7775.458793103448,7775.458793103448,7775.458793103448
9324.71,2010,1,4,15,0,0,0,9324.71,7784.311657142857,7784.311657142857,7784.311657142857
9394.41,2010,1,4,15,30,0,0,9394.41,7793.459943181818,7793.459943181818,7793.459943181818
9452.31,2010,1,4,16,0,0,0,9452.31,7802.83197740113,7802.83197740113,7802.83197740113
9424.83,2010,1,4,16,30,0,0,9424.83,7811.944325842697,7811.944325842697,7811.944325842697
9334.77,2010,1,4,17,0,0,0,9334.77,7820.4517318435755,7820.4517318435755,7820.4517318435755
9110.1,2010,1,4,17,30,0,0,9110.1,7827.616444444444,7827.616444444444,7827.616444444444
8967.91,2010,1,4,18,0,0,0,8967.91,7833.916408839779,7833.916408839779,7833.916408839779
8790.73,2010,1,4,18,30,0,0,8790.73,7839.173626373627,7839.173626373627,7839.173626373627
8652.85,2010,1,4,19,0,0,0,8652.85,7843.619945355191,7843.619945355191,7843.619945355191
8662.97,2010,1,4,19,30,0,0,8662.97,7848.072934782608,7848.072934782608,7848.072934782608
8703.79,2010,1,4,20,0,0,0,8703.79,7852.698432432432,7852.698432432432,7852.698432432432
8533.49,2010,1,4,20,30,0,0,8533.49,7856.358602150537,7856.358602150537,7856.358602150537
8276.32,2010,1,4,21,0,0,0,8276.32,7858.604385026738,7858.604385026738,7858.604385026738
8341.46,2010,1,4,21,30,0,0,8341.46,7861.172765957447,7861.172765957447,7861.172765957447
8220.04,2010,1,4,22,0,0,0,8220.04,7863.071534391534,7863.071534391534,7863.071534391534
8143.77,2010,1,4,22,30,0,0,8143.77,7864.548894736842,7864.548894736842,7864.548894736842
8009.5,2010,1,4,23,0,0,0,8009.5,7865.307801047121,7865.307801047121,7865.307801047121
7826.97,2010,1,4,23,30,0,0,7826.97,7865.108125,7865.108125,7865.108125
7636.34,2010,1,5,0,0,1,0,7636.34,7863.922797927462,7863.922797927462,7863.922797927462
7438.78,2010,1,5,0,30,1,0,7438.78,7861.7313402061845,7861.7313402061845,7861.7313402061845
7210.46,2010,1,5,1,0,1,0,7210.46,7858.391487179488,7858.391487179488,7858.391487179488
6892.97,2010,1,5,1,30,1,0,6892.97,7853.465867346939,7853.465867346939,7853.465867346939
6634.05,2010,1,5,2,0,1,0,6634.05,7847.275939086295,7847.275939086295,7847.275939086295
6422.19,2010,1,5,2,30,1,0,6422.19,7840.078535353536,7840.078535353536,7840.078535353536
6335.01,2010,1,5,3,0,1,0,6335.01,7832.515376884422,7832.515376884422,7832.515376884422
6313.4,2010,1,5,3,30,1,0,6313.4,7824.9198,7824.9198,7824.9198
6358.52,2010,1,5,4,0,1,0,6358.52,7817.624278606965,7817.624278606965,7817.624278606965
6515.13,2010,1,5,4,30,1,0,6515.13,7811.176287128714,7811.176287128714,7811.176287128714
6563.86,2010,1,5,5,0,1,0,6563.86,7805.031871921182,7805.031871921182,7805.031871921182
6936.49,2010,1,5,5,30,1,0,6936.49,7800.77431372549,7800.77431372549,7800.77431372549
7330.78,2010,1,5,6,0,1,0,7330.78,7798.481658536585,7798.481658536585,7798.481658536585
7679.83,2010,1,5,6,30,1,0,7679.83,7797.905679611651,7797.905679611651,7797.905679611651
8129.48,2010,1,5,7,0,1,0,8129.48,7799.507487922706,7799.507487922706,7799.507487922706
8568.02,2010,1,5,7,30,1,0,8568.02,7803.202259615385,7803.202259615385,7803.202259615385
8959.06,2010,1,5,8,0,1,0,8959.06,7808.732679425837,7808.732679425837,7808.732679425837
9258.93,2010,1,5,8,30,1,0,9258.93,7815.638380952381,7815.638380952381,7815.638380952381
9467.04,2010,1,5,9,0,1,0,9467.04,7823.464928909953,7823.464928909953,7823.464928909953
9650.16,2010,1,5,9,30,1,0,9650.16,7832.08141509434,7832.08141509434,7832.08141509434
9790.83,2010,1,5,10,0,1,0,9790.83,7841.277417840376,7841.277417840376,7841.277417840376
9867.45,2010,1,5,10,30,1,0,9867.45,7850.745514018692,7850.745514018692,7850.745514018692
9928.26,2010,1,5,11,0,1,0,9928.26,7860.408372093024,7860.408372093024,7860.408372093024
10023.67,2010,1,5,11,30,1,0,10023.67,7870.423472222222,7870.423472222222,7870.423472222222
10166.4,2010,1,5,12,0,1,0,10166.4,7881.00400921659,7881.00400921659,7881.00400921659
10323.04,2010,1,5,12,30,1,0,10323.04,7892.2060091743115,7892.2060091743115,7892.2060091743115
10459.11,2010,1,5,13,0,1,0,10459.11,7903.927031963471,7903.927031963471,7903.927031963471
10478.15,2010,1,5,13,30,1,0,10478.15,7915.628045454545,7915.628045454545,7915.628045454545
10597.17,2010,1,5,14,0,1,0,10597.17,7927.761719457014,7927.761719457014,7927.761719457014
10649.43,2010,1,5,14,30,1,0,10649.43,7940.0214864864865,7940.0214864864865,7940.0214864864865
10687.29,2010,1,5,15,0,1,0,10687.29,7952.341076233184,7952.341076233184,7952.341076233184
10587.13,2010,1,5,15,30,1,0,10587.13,7964.103526785714,7964.103526785714,7964.103526785714
10549.36,2010,1,5,16,0,1,0,10549.36,7975.593555555556,7975.593555555556,7975.593555555556
10418.99,2010,1,5,16,30,1,0,10418.99,7986.405044247787,7986.405044247787,7986.405044247787
10350.24,2010,1,5,17,0,1,0,10350.24,7996.818414096916,7996.818414096916,7996.818414096916
10088.33,2010,1,5,17,30,1,0,10088.33,8005.991710526317,8005.991710526317,8005.991710526317
9897.28,2010,1,5,18,0,1,0,9897.28,8014.250611353711,8014.250611353711,8014.250611353711
9612.67,2010,1,5,18,30,1,0,9612.67,8021.200260869566,8021.200260869566,8021.200260869566
9417.31,2010,1,5,19,0,1,0,9417.31,8027.244025974026,8027.244025974026,8027.244025974026
9417.14,2010,1,5,19,30,1,0,9417.14,8033.234956896552,8033.234956896552,8033.234956896552
9429.68,2010,1,5,20,0,1,0,9429.68,8039.228283261802,8039.228283261802,8039.228283261802
9223.58,2010,1,5,20,30,1,0,9223.58,8044.289615384616,8044.289615384616,8044.289615384616
8925.22,2010,1,5,21,0,1,0,8925.22,8048.038255319148,8048.038255319148,8048.038255319148
8881.34,2010,1,5,21,30,1,0,8881.34,8051.569194915254,8051.569194915254,8051.569194915254
8692.98,2010,1,5,22,0,1,0,8692.98,8054.275569620253,8054.275569620253,8054.275569620253
8519.32,2010,1,5,22,30,1,0,8519.32,8056.229537815126,8056.229537815126,8056.229537815126
8340.55,2010,1,5,23,0,1,0,8340.55,8057.419163179916,8057.419163179916,8057.419163179916
8112.61,2010,1,5,23,30,1,0,8112.61,8057.649125,8057.649125,8057.649125
7878.93,2010,1,6,0,0,2,0,7878.93,8056.90755186722,8056.90755186722,8056.90755186722
7625.24,2010,1,6,0,30,2,0,7625.24,8055.123801652892,8055.123801652892,8055.123801652892
7394.02,2010,1,6,1,0,2,0,7394.02,8052.403209876543,8052.403209876543,8052.403209876543
7076.3,2010,1,6,1,30,2,0,7076.3,8048.402786885246,8048.402786885246,8048.402786885246
6810.51,2010,1,6,2,0,2,0,6810.51,8043.350163265306,8043.350163265306,8043.350163265306
6645.99,2010,1,6,2,30,2,0,6645.99,8037.6698373983745,8037.6698373983745,8037.6698373983745
6577.41,2010,1,6,3,0,2,0,6577.41,8031.757854251012,8031.757854251012,8031.757854251012
6568.49,2010,1,6,3,30,2,0,6568.49,8025.857580645161,8025.857580645161,8025.857580645161
6611.57,2010,1,6,4,0,2,0,6611.57,8020.1777108433735,8020.1777108433735,8020.1777108433735
6767.67,2010,1,6,4,30,2,0,6767.67,8015.16768,8015.16768,8015.16768
6897.65,2010,1,6,5,0,2,0,6897.65,8010.715418326694,8010.715418326694,8010.715418326694
7254.61,2010,1,6,5,30,2,0,7254.61,8007.715,8007.715,8007.715
7691.87,2010,1,6,6,0,2,0,7691.87,8006.466600790514,8006.466600790514,8006.466600790514
8094.21,2010,1,6,6,30,2,0,8094.21,8006.812047244094,8006.812047244094,8006.812047244094
8547.36,2010,1,6,7,0,2,0,8547.36,8008.931843137256,8008.931843137256,8008.931843137256
8945.26,2010,1,6,7,30,2,0,8945.26,8012.589375,8012.589375,8012.589375
9321.55,2010,1,6,8,0,2,0,9321.55,8017.682607003891,8017.682607003891,8017.682607003891
9693.7,2010,1,6,8,30,2,0,9693.7,8024.178798449612,8024.178798449612,8024.178798449612
9904.56,2010,1,6,9,0,2,0,9904.56,8031.438957528957,8031.438957528957,8031.438957528957
10146.06,2010,1,6,9,30,2,0,10146.06,8039.572115384615,8039.572115384615,8039.572115384615
10295.79,2010,1,6,10,0,2,0,10295.79,8048.21662835249,8048.21662835249,8048.21662835249
10411.76,2010,1,6,10,30,2,0,10411.76,8057.237786259541,8057.237786259541,8057.237786259541
10523.27,2010,1,6,11,0,2,0,10523.27,8066.61433460076,8066.61433460076,8066.61433460076
10670.66,2010,1,6,11,30,2,0,10670.66,8076.478143939394,8076.478143939394,8076.478143939394
10744.9,2010,1,6,12,0,2,0,10744.9,8086.547660377358,8086.547660377358,8086.547660377358
10788.82,2010,1,6,12,30,2,0,10788.82,8096.706578947369,8096.706578947369,8096.706578947369
10812.0,2010,1,6,13,0,2,0,10812.0,8106.876217228465,8106.876217228465,8106.876217228465
10812.69,2010,1,6,13,30,2,0,10812.69,8116.972537313433,8116.972537313433,8116.972537313433
10810.54,2010,1,6,14,0,2,0,10810.54,8126.985799256507,8126.985799256507,8126.985799256507
10844.66,2010,1,6,14,30,2,0,10844.66,8137.051259259259,8137.051259259259,8137.051259259259
10862.79,2010,1,6,15,0,2,0,10862.79,8147.109335793358,8147.109335793358,8147.109335793358
10863.68,2010,1,6,15,30,2,0,10863.68,8157.096727941177,8157.096727941177,8157.096727941177
10879.15,2010,1,6,16,0,2,0,10879.15,8167.067619047619,8167.067619047619,8167.067619047619
10717.72,2010,1,6,16,30,2,0,10717.72,8176.376569343066,8176.376569343066,8176.376569343066
10463.32,2010,1,6,17,0,2,0,10463.32,8184.692727272727,8184.692727272727,8184.692727272727
10069.26,2010,1,6,17,30,2,0,10069.26,8191.520869565216,8191.520869565216,8191.520869565216
9818.19,2010,1,6,18,0,2,0,9818.19,8197.39332129964,8197.39332129964,8197.39332129964
9464.2,2010,1,6,18,30,2,0,9464.2,8201.950179856114,8201.950179856114,8201.950179856114
9252.79,2010,1,6,19,0,2,0,9252.79,8205.716630824372,8205.716630824372,8205.716630824372
9208.15,2010,1,6,19,30,2,0,9208.15,8209.29675,8209.29675,8209.29675
9174.76,2010,1,6,20,0,2,0,9174.76,8212.73256227758,8212.73256227758,8212.73256227758
8999.46,2010,1,6,20,30,2,0,8999.46,8215.522375886525,8215.522375886525,8215.522375886525
8665.66,2010,1,6,21,0,2,0,8665.66,8217.11296819788,8217.11296819788,8217.11296819788
8672.5,2010,1,6,21,30,2,0,8672.5,8218.716443661973,8218.716443661973,8218.716443661973
8452.39,2010,1,6,22,0,2,0,8452.39,8219.536350877193,8219.536350877193,8219.536350877193
8303.59,2010,1,6,22,30,2,0,8303.59,8219.830244755245,8219.830244755245,8219.830244755245
8111.21,2010,1,6,23,0,2,0,8111.21,8219.451777003485,8219.451777003485,8219.451777003485
7895.78,2010,1,6,23,30,2,0,7895.78,8218.327916666667,8218.327916666667,8218.327916666667
7675.56,2010,1,7,0,0,3,0,7675.56,8216.44982698962,8216.44982698962,8216.44982698962
7433.46,2010,1,7,0,30,3,0,7433.46,8213.749862068966,8213.749862068966,8213.749862068966
7216.3,2010,1,7,1,0,3,0,7216.3,8210.322199312714,8210.322199312714,8210.322199312714
6940.48,2010,1,7,1,30,3,0,6940.48,8205.973424657535,8205.973424657535,8205.973424657535
6692.82,2010,1,7,2,0,3,0,6692.82,8200.809078498294,8200.809078498294,8200.809078498294
6477.56,2010,1,7,2,30,3,0,6477.56,8194.94768707483,8194.94768707483,8194.94768707483
6452.34,2010,1,7,3,0,3,0,6452.34,8189.040542372882,8189.040542372882,8189.040542372882
6415.95,2010,1,7,3,30,3,0,6415.95,8183.050371621622,8183.050371621622,8183.050371621622
6488.25,2010,1,7,4,0,3,0,6488.25,8177.343973063974,8177.343973063974,8177.343973063974
6627.1,2010,1,7,4,30,3,0,6627.1,8172.1418120805365,8172.1418120805365,8172.1418120805365
6815.18,2010,1,7,5,0,3,0,6815.18,8167.603478260869,8167.603478260869,8167.603478260869
7234.25,2010,1,7,5,30,3,0,7234.25,8164.4923,8164.4923,8164.4923
7596.84,2010,1,7,6,0,3,0,7596.84,8162.606411960132,8162.606411960132,8162.606411960132
7944.29,2010,1,7,6,30,3,0,7944.29,8161.883509933774,8161.883509933774,8161.883509933774
8404.04,2010,1,7,7,0,3,0,8404.04,8162.682706270627,8162.682706270627,8162.682706270627
8777.14,2010,1,7,7,30,3,0,8777.14,8164.703947368421,8164.703947368421,8164.703947368421
9056.81,2010,1,7,8,0,3,0,9056.81,8167.628885245902,8167.628885245902,8167.628885245902
9340.36,2010,1,7,8,30,3,0,9340.36,8171.461339869281,8171.461339869281,8171.461339869281
9494.36,2010,1,7,9,0,3,0,9494.36,8175.770456026058,8175.770456026058,8175.770456026058
9569.22,2010,1,7,9,30,3,0,9569.22,8180.294642857143,8180.294642857143,8180.294642857143
9644.35,2010,1,7,10,0,3,0,9644.35,8185.032686084142,8185.032686084142,8185.032686084142
9675.44,2010,1,7,10,30,3,0,9675.44,8189.840451612903,8189.840451612903,8189.840451612903
9760.72,2010,1,7,11,0,3,0,9760.72,8194.891511254018,8194.891511254018,8194.891511254018
9795.93,2010,1,7,11,30,3,0,9795.93,8200.023044871794,8200.023044871794,8200.023044871794
9834.66,2010,1,7,12,0,3,0,9834.66,8205.24552715655,8205.24552715655,8205.24552715655
9864.35,2010,1,7,12,30,3,0,9864.35,8210.529299363057,8210.529299363057,8210.529299363057
9820.03,2010,1,7,13,0,3,0,9820.03,8215.638825396825,8215.638825396825,8215.638825396825
9739.0,2010,1,7,13,30,3,0,9739.0,8220.459588607595,8220.459588607595,8220.459588607595
9698.11,2010,1,7,14,0,3,0,9698.11,8225.120946372239,8225.120946372239,8225.120946372239
9719.74,2010,1,7,14,30,3,0,9719.74,8229.821006289309,8229.821006289309,8229.821006289309
9740.3,2010,1,7,15,0,3,0,9740.3,8234.55605015674,8234.55605015674,8234.55605015674
9716.6,2010,1,7,15,30,3,0,9716.6,8239.1874375,8239.1874375,8239.1874375
9694.13,2010,1,7,16,0,3,0,9694.13,8243.719968847352,8243.719968847352,8243.719968847352
9598.56,2010,1,7,16,30,3,0,9598.56,8247.927546583851,8247.927546583851,8247.927546583851
9510.58,2010,1,7,17,0,3,0,9510.58,8251.836687306502,8251.836687306502,8251.836687306502
9323.07,2010,1,7,17,30,3,0,9323.07,8255.142962962962,8255.142962962962,8255.142962962962
9191.65,2010,1,7,18,0,3,0,9191.65,8258.024523076923,8258.024523076923,8258.024523076923
9030.73,2010,1,7,18,30,3,0,9030.73,8260.394785276074,8260.394785276074,8260.394785276074
8930.38,2010,1,7,19,0,3,0,8930.38,8262.443669724771,8262.443669724771,8262.443669724771
9002.44,2010,1,7,19,30,3,0,9002.44,8264.699756097561,8264.699756097561,8264.699756097561
9009.87,2010,1,7,20,0,3,0,9009.87,8266.9647112462,8266.9647112462,8266.9647112462
8747.61,2010,1,7,20,30,3,0,8747.61,8268.421212121211,8268.421212121211,8268.421212121211
8495.12,2010,1,7,21,0,3,0,8495.12,8269.106102719034,8269.106102719034,8269.106102719034
8474.72,2010,1,7,21,30,3,0,8474.72,8269.725421686746,8269.725421686746,8269.725421686746
8338.94,2010,1,7,22,0,3,0,8338.94,8269.933273273273,8269.933273273273,8269.933273273273
8226.66,2010,1,7,22,30,3,0,8226.66,8269.80371257485,8269.80371257485,8269.80371257485
8072.07,2010,1,7,23,0,3,0,8072.07,8269.213462686566,8269.213462686566,8269.213462686566
7900.61,2010,1,7,23,30,3,0,7900.61,8268.11642857143,8268.11642857143,8268.11642857143
7688.54,2010,1,8,0,0,4,0,7688.54,8267.07636904762,8266.396617210683,8266.396617210683
7498.35,2010,1,8,0,30,4,0,7498.35,8266.150892857142,8264.124289940828,8264.124289940828
7242.52,2010,1,8,1,0,4,0,7242.52,8265.433125,8261.1107079646,8261.1107079646
6972.24,2010,1,8,1,30,4,0,6972.24,8265.001607142858,8257.319911764705,8257.319911764705
6706.22,2010,1,8,2,0,4,0,6706.22,8264.686696428573,8252.771231671555,8252.771231671555
6525.71,2010,1,8,2,30,4,0,6525.71,8264.631279761907,8247.72134502924,8247.72134502924
6492.12,2010,1,8,3,0,4,0,6492.12,8264.97294642857,8242.602973760933,8242.602973760933
6429.62,2010,1,8,3,30,4,0,6429.62,8265.409761904762,8237.332674418605,8237.332674418605
6521.71,2010,1,8,4,0,4,0,6521.71,8266.333035714286,8232.359855072464,8232.359855072464
6691.55,2010,1,8,4,30,4,0,6691.55,8267.652202380952,8227.906647398844,8227.906647398844
6877.51,2010,1,8,5,0,4,0,6877.51,8269.672738095238,8224.015014409222,8224.015014409222
7253.56,2010,1,8,5,30,4,0,7253.56,8272.697172619048,8221.226350574712,8221.226350574712
7580.47,2010,1,8,6,0,4,0,7580.47,8276.298333333334,8219.390372492837,8219.390372492837
7964.73,2010,1,8,6,30,4,0,7964.73,8280.638541666667,8218.662771428571,8218.662771428571
8466.33,2010,1,8,7,0,4,0,8466.33,8285.780148809523,8219.368376068376,8219.368376068376
8865.07,2010,1,8,7,30,4,0,8865.07,8291.389255952381,8221.20275568182,8221.20275568182
9199.24,2010,1,8,8,0,4,0,9199.24,8297.299702380951,8223.973399433427,8223.973399433427
9462.84,2010,1,8,8,30,4,0,9462.84,8303.09505952381,8227.473022598871,8227.473022598871
9633.98,2010,1,8,9,0,4,0,9633.98,8308.668035714285,8231.435014084507,8231.435014084507
9794.13,2010,1,8,9,30,4,0,9794.13,8314.259077380953,8235.824606741573,8235.824606741573
9898.43,2010,1,8,10,0,4,0,9898.43,8319.709285714287,8240.481764705883,8240.481764705883
9904.75,2010,1,8,10,30,4,0,9904.75,8325.01119047619,8245.130558659219,8245.130558659219
9981.1,2010,1,8,11,0,4,0,9981.1,8330.325446428571,8249.966128133705,8249.966128133705
10026.5,2010,1,8,11,30,4,0,10026.5,8335.697886904762,8254.900944444444,8254.900944444444
10122.27,2010,1,8,12,0,4,0,10122.27,8341.186517857142,8260.073711911356,8260.073711911356
10194.43,2010,1,8,12,30,4,0,10194.43,8346.641428571429,8265.417237569061,8265.417237569061
10282.29,2010,1,8,13,0,4,0,10282.29,8352.42824404762,8270.973360881542,8270.973360881542
10339.63,2010,1,8,13,30,4,0,10339.63,8358.138214285715,8276.656483516483,8276.656483516483
10405.4,2010,1,8,14,0,4,0,10405.4,8363.876488095239,8282.488657534246,8282.488657534246
10463.35,2010,1,8,14,30,4,0,10463.35,8369.715654761905,8288.447295081967,8288.447295081967
10521.94,2010,1,8,15,0,4,0,10521.94,8375.560892857142,8294.53310626703,8294.53310626703
10614.57,2010,1,8,15,30,4,0,10614.57,8381.547380952383,8300.837554347827,8300.837554347827
10659.19,2010,1,8,16,0,4,0,10659.19,8387.331607142856,8307.228753387535,8307.228753387535
10616.02,2010,1,8,16,30,4,0,10616.02,8392.761398809524,8313.46872972973,8313.46872972973
10433.07,2010,1,8,17,0,4,0,10433.07,8397.371785714286,8319.181940700808,8319.181940700808
10106.14,2010,1,8,17,30,4,0,10106.14,8401.152202380952,8323.98559139785,8323.98559139785
9910.95,2010,1,8,18,0,4,0,9910.95,8404.561398809523,8328.24018766756,8328.24018766756
